ID,State,COVID_19_Deaths,Percent_of_Total_COVID-19_Deaths
5545,47,118,0.022438792488709294
5546,47,441,0.08386023294509151
5547,47,358,0.06807701449964344
5548,47,639,0.1215117661041122
5549,47,652,0.1239838364630378
5550,47,524,0.09964345139053957
5551,47,0,0.0
5552,47,0,0.0
5553,47,0,0.0
5554,47,0,0.0
5555,47,0,0.0
5556,47,0,0.0
5557,47,0,0.0
5558,47,0,0.0
5559,47,0,0.0
5560,47,0,0.0
5561,47,NULL,NULL
5562,47,NULL,NULL
5563,47,NULL,NULL
5564,47,NULL,NULL
5565,47,NULL,NULL
5566,47,0,0.0
5567,47,0,0.0
5568,47,0,0.0
5569,47,0,0.0
5570,47,0,0.0
5571,47,0,0.0
5572,47,NULL,NULL
5573,47,11,0.0020917518421678153
5574,47,NULL,NULL
5575,47,17,0.0032327073924411694
5576,47,56,0.01064891846921797
5577,47,44,0.008367007368671261
5578,47,86,0.01635369622058474
5579,47,113,0.021487996196814834
5580,47,109,0.020727359163299264
5581,47,0,0.0
5582,47,0,0.0
5583,47,0,0.0
5584,47,0,0.0
5585,47,0,0.0
5586,47,0,0.0
5587,47,0,0.0
5588,47,0,0.0
5589,47,0,0.0
5590,47,0,0.0
5591,47,NULL,NULL
5592,47,NULL,NULL
5593,47,0,0.0
5594,47,0,0.0
5595,47,0,0.0
5596,47,0,0.0
5597,47,0,0.0
5598,47,0,0.0
5599,47,0,0.0
5600,47,0,0.0
5601,47,NULL,NULL
5602,47,NULL,NULL
5603,47,NULL,NULL
5604,47,0,0.0
5605,47,NULL,NULL
5606,47,NULL,NULL
5607,47,NULL,NULL
5608,47,NULL,NULL
5609,47,10,0.0019015925837889234
5610,47,NULL,NULL
5611,47,NULL,NULL
5612,47,NULL,NULL
5613,47,0,0.0
5614,47,0,0.0
5615,47,NULL,NULL
5616,47,NULL,NULL
5617,47,10,0.0019015925837889234
5618,47,88,0.016734014737342522
5619,47,38,0.007226051818397908
5620,47,96,0.018255288804373663
5621,47,195,0.037081055383884
5622,47,142,0.02700261468980271
5623,47,145,0.027573092464939386
5624,47,133,0.02529118136439268
5625,47,94,0.017874970287615876
5626,47,0,0.0
5627,47,0,0.0
5628,47,0,0.0
5629,47,0,0.0
5630,47,0,0.0
5631,47,0,0.0
5632,47,0,0.0
5633,47,0,0.0
5634,47,0,0.0
5635,47,NULL,NULL
5636,47,NULL,NULL
5637,47,NULL,NULL
5638,47,10,0.0019015925837889234
5639,47,NULL,NULL
5640,47,NULL,NULL
5641,48,0,0.0
5642,48,NULL,NULL
5643,48,0,0.0
5644,48,0,0.0
5645,48,NULL,NULL
5646,48,NULL,NULL
5647,48,NULL,NULL
5648,48,38,0.007226051818397908
5649,48,18,0.003422866650820062
5650,48,66,0.012550511053006894
5651,48,280,0.053244592346089845
5652,48,231,0.04392678868552413
5653,48,653,0.12417399572141669
5654,48,1024,0.19472308057998572
5655,48,1444,0.27458996909912053
5656,48,0,0.0
5657,48,0,0.0
5658,48,0,0.0
5659,48,0,0.0
5660,48,NULL,NULL
5661,48,NULL,NULL
5662,48,NULL,NULL
5663,48,12,0.002281911100546708
5664,48,NULL,NULL
5665,48,12,0.002281911100546708
5666,48,32,0.006085096268124554
5667,48,26,0.004944140717851201
5668,48,51,0.009698122177323508
5669,48,41,0.007796529593534585
5670,48,26,0.004944140717851201
5671,48,0,0.0
5672,48,0,0.0
5673,48,0,0.0
5674,48,0,0.0
5675,48,0,0.0
5676,48,NULL,NULL
5677,48,NULL,NULL
5678,48,13,0.0024720703589256004
5679,48,NULL,NULL
5680,48,16,0.003042548134062277
5681,48,34,0.006465414784882339
5682,48,24,0.004563822201093416
5683,48,33,0.006275255526503447
5684,48,28,0.005324459234608985
5685,48,15,0.0028523888756833847
5686,48,0,0.0
5687,48,0,0.0
5688,48,0,0.0
5689,48,0,0.0
5690,48,NULL,NULL
5691,48,NULL,NULL
5692,48,NULL,NULL
5693,48,NULL,NULL
5694,48,NULL,NULL
5695,48,12,0.002281911100546708
5696,48,45,0.008557166627050155
5697,48,38,0.007226051818397908
5698,48,81,0.015402899928690277
5699,48,109,0.020727359163299264
5700,48,122,0.02319942952222486
5701,48,0,0.0
5702,48,0,0.0
5703,48,0,0.0
5704,48,0,0.0
5705,48,0,0.0
5706,48,NULL,NULL
5707,48,NULL,NULL
5708,48,10,0.0019015925837889234
5709,48,NULL,NULL
5710,48,17,0.0032327073924411694
5711,48,41,0.007796529593534585
5712,48,29,0.005514618492987878
5713,48,18,0.003422866650820062
5714,48,12,0.002281911100546708
5715,48,NULL,NULL
5716,48,0,0.0
5717,48,0,0.0
5718,48,0,0.0
5719,48,0,0.0
5720,48,0,0.0
5721,48,NULL,NULL
5722,48,NULL,NULL
5723,48,NULL,NULL
5724,48,NULL,NULL
5725,48,NULL,NULL
5726,48,NULL,NULL
5727,48,NULL,NULL
5728,48,NULL,NULL
5729,48,14,0.0026622296173044926
5730,48,12,0.002281911100546708
5731,48,0,0.0
5732,48,NULL,NULL
5733,48,0,0.0
5734,48,NULL,NULL
5735,48,NULL,NULL
5736,48,NULL,NULL
5737,48,NULL,NULL
5738,48,67,0.012740670311385784
5739,48,32,0.006085096268124554
5740,48,65,0.012360351794628001
5741,48,151,0.02871404801521274
5742,48,120,0.022819111005467078
5743,48,145,0.027573092464939386
5744,48,133,0.02529118136439268
5745,48,80,0.015212740670311387
5746,48,0,0.0
5747,48,0,0.0
5748,48,0,0.0
5749,48,0,0.0
5750,48,0,0.0
5751,48,0,0.0
5752,48,0,0.0
5753,48,0,0.0
5754,48,0,0.0
5755,48,NULL,NULL
5756,48,NULL,NULL
5757,48,NULL,NULL
5758,48,NULL,NULL
5759,48,0,0.0
5760,48,NULL,NULL
5761,49,0,0.0
5762,49,NULL,NULL
5763,49,0,0.0
5764,49,0,0.0
5765,49,NULL,NULL
5766,49,NULL,NULL
5767,49,NULL,NULL
5768,49,51,0.009698122177323508
5769,49,17,0.0032327073924411694
5770,49,75,0.014261944378416925
5771,49,248,0.047159496077965296
5772,49,205,0.03898264796767292
5773,49,580,0.11029236985975754
5774,49,783,0.1488946993106727
5775,49,730,0.13881625861659141
5776,49,0,0.0
5777,49,0,0.0
5778,49,0,0.0
5779,49,0,0.0
5780,49,0,0.0
5781,49,0,0.0
5782,49,0,0.0
5783,49,NULL,NULL
5784,49,NULL,NULL
5785,49,NULL,NULL
5786,49,17,0.0032327073924411694
5787,49,12,0.002281911100546708
5788,49,21,0.003993344425956739
5789,49,17,0.0032327073924411694
5790,49,20,0.0038031851675778467
5791,49,0,0.0
5792,49,0,0.0
5793,49,0,0.0
5794,49,0,0.0
5795,49,0,0.0
5796,49,0,0.0
5797,49,0,0.0
5798,49,0,0.0
5799,49,0,0.0
5800,49,0,0.0
5801,49,NULL,NULL
5802,49,NULL,NULL
5803,49,0,0.0
5804,49,NULL,NULL
5805,49,0,0.0
5806,49,0,0.0
5807,49,0,0.0
5808,49,0,0.0
5809,49,0,0.0
5810,49,0,0.0
5811,49,0,0.0
5812,49,0,0.0
5813,49,NULL,NULL
5814,49,0,0.0
5815,49,NULL,NULL
5816,49,NULL,NULL
5817,49,0,0.0
5818,49,0,0.0
5819,49,NULL,NULL
5820,49,0,0.0
5821,49,0,0.0
5822,49,0,0.0
5823,49,0,0.0
5824,49,0,0.0
5825,49,0,0.0
5826,49,0,0.0
5827,49,0,0.0
5828,49,0,0.0
5829,49,0,0.0
5830,49,0,0.0
5831,49,0,0.0
5832,49,0,0.0
5833,49,0,0.0
5834,49,NULL,NULL
5835,49,0,0.0
5836,49,0,0.0
5837,49,0,0.0
5838,49,0,0.0
5839,49,0,0.0
5840,49,0,0.0
5841,49,0,0.0
5842,49,0,0.0
5843,49,0,0.0
5844,49,0,0.0
5845,49,0,0.0
5846,49,0,0.0
5847,49,0,0.0
5848,49,0,0.0
5849,49,0,0.0
5850,49,0,0.0
5851,49,0,0.0
5852,49,0,0.0
5853,49,0,0.0
5854,49,0,0.0
5855,49,0,0.0
5856,49,0,0.0
5857,49,0,0.0
5858,49,0,0.0
5859,49,0,0.0
5860,49,0,0.0
5861,49,NULL,NULL
5862,49,NULL,NULL
5863,49,NULL,NULL
5864,49,NULL,NULL
5865,49,NULL,NULL
5866,49,0,0.0
5867,49,0,0.0
5868,49,0,0.0
5869,49,0,0.0
5870,49,0,0.0
5871,49,0,0.0
5872,49,0,0.0
5873,49,0,0.0
5874,49,0,0.0
5875,49,0,0.0
5876,49,0,0.0
5877,49,0,0.0
5878,49,0,0.0
5879,49,NULL,NULL
5880,49,0,0.0
5881,50,0,0.0
5882,50,0,0.0
5883,50,0,0.0
5884,50,0,0.0
5885,50,NULL,NULL
5886,50,NULL,NULL
5887,50,13,0.0024720703589256004
5888,50,82,0.01559305918706917
5889,50,30,0.0057047777513667694
5890,50,127,0.024150225814119325
5891,50,497,0.09450915141430949
5892,50,416,0.07910625148561921
5893,50,1134,0.2156405990016639
5894,50,1992,0.3787972426907535
5895,50,2920,0.5552650344663657
5896,50,NULL,NULL
5897,50,NULL,NULL
5898,50,0,0.0
5899,50,0,0.0
5900,50,NULL,NULL
5901,50,NULL,NULL
5902,50,NULL,NULL
5903,50,22,0.004183503684335631
5904,50,10,0.0019015925837889234
5905,50,31,0.005894937009745662
5906,50,111,0.021107677680057047
5907,50,89,0.016924173995721416
5908,50,136,0.025861659139529355
5909,50,125,0.023769907297361538
5910,50,91,0.0173044925124792
5911,50,0,0.0
5912,50,0,0.0
5913,50,0,0.0
5914,50,0,0.0
5915,50,0,0.0
5916,50,NULL,NULL
5917,50,NULL,NULL
5918,50,NULL,NULL
5919,50,NULL,NULL
5920,50,NULL,NULL
5921,50,23,0.004373662942714523
5922,50,18,0.003422866650820062
5923,50,31,0.005894937009745662
5924,50,29,0.005514618492987878
5925,50,NULL,NULL
5926,50,0,0.0
5927,50,0,0.0
5928,50,0,0.0
5929,50,0,0.0
5930,50,NULL,NULL
5931,50,NULL,NULL
5932,50,NULL,NULL
5933,50,18,0.003422866650820062
5934,50,NULL,NULL
5935,50,14,0.0026622296173044926
5936,50,31,0.005894937009745662
5937,50,24,0.004563822201093416
5938,50,36,0.006845733301640124
5939,50,28,0.005324459234608985
5940,50,18,0.003422866650820062
5941,50,0,0.0
5942,50,0,0.0
5943,50,0,0.0
5944,50,0,0.0
5945,50,0,0.0
5946,50,0,0.0
5947,50,0,0.0
5948,50,NULL,NULL
5949,50,NULL,NULL
5950,50,NULL,NULL
5951,50,NULL,NULL
5952,50,0,0.0
5953,50,NULL,NULL
5954,50,0,0.0
5955,50,0,0.0
5956,50,0,0.0
5957,50,0,0.0
5958,50,0,0.0
5959,50,0,0.0
5960,50,0,0.0
5961,50,0,0.0
5962,50,0,0.0
5963,50,0,0.0
5964,50,0,0.0
5965,50,0,0.0
5966,50,NULL,NULL
5967,50,NULL,NULL
5968,50,NULL,NULL
5969,50,NULL,NULL
5970,50,NULL,NULL
5971,50,0,0.0
5972,50,NULL,NULL
5973,50,0,0.0
5974,50,0,0.0
5975,50,NULL,NULL
5976,50,NULL,NULL
5977,50,NULL,NULL
5978,50,40,0.0076063703351556934
5979,50,20,0.0038031851675778467
5980,50,47,0.008937485143807938
5981,50,103,0.01958640361302591
5982,50,73,0.013881625861659141
5983,50,113,0.021487996196814834
5984,50,68,0.012930829569764678
5985,50,49,0.009317803660565723
5986,50,0,0.0
5987,50,0,0.0
5988,50,0,0.0
5989,50,0,0.0
5990,50,0,0.0
5991,50,0,0.0
5992,50,0,0.0
5993,50,0,0.0
5994,50,0,0.0
5995,50,0,0.0
5996,50,0,0.0
5997,50,0,0.0
5998,50,0,0.0
5999,50,0,0.0
6000,50,0,0.0
6001,51,0,0.0
6002,51,0,0.0
6003,51,0,0.0
6004,51,0,0.0
6005,51,0,0.0
6006,51,NULL,NULL
6007,51,NULL,NULL
6008,51,NULL,NULL
6009,51,NULL,NULL
6010,51,12,0.002281911100546708
6011,51,47,0.008937485143807938
6012,51,38,0.007226051818397908
6013,51,101,0.019206085096268123
6014,51,164,0.03118611837413834
6015,51,184,0.034989303541716185
6016,51,0,0.0
6017,51,0,0.0
6018,51,0,0.0
6019,51,0,0.0
6020,51,0,0.0
6021,51,0,0.0
6022,51,0,0.0
6023,51,NULL,NULL
6024,51,0,0.0
6025,51,NULL,NULL
6026,51,0,0.0
6027,51,0,0.0
6028,51,NULL,NULL
6029,51,0,0.0
6030,51,0,0.0
6031,51,0,0.0
6032,51,0,0.0
6033,51,0,0.0
6034,51,0,0.0
6035,51,0,0.0
6036,51,NULL,NULL
6037,51,NULL,NULL
6038,51,NULL,NULL
6039,51,NULL,NULL
6040,51,NULL,NULL
6041,51,11,0.0020917518421678153
6042,51,NULL,NULL
6043,51,15,0.0028523888756833847
6044,51,10,0.0019015925837889234
6045,51,NULL,NULL
6046,51,0,0.0
6047,51,0,0.0
6048,51,0,0.0
6049,51,0,0.0
6050,51,0,0.0
6051,51,NULL,NULL
6052,51,NULL,NULL
6053,51,0,0.0
6054,51,0,0.0
6055,51,0,0.0
6056,51,0,0.0
6057,51,0,0.0
6058,51,NULL,NULL
6059,51,NULL,NULL
6060,51,NULL,NULL
6061,51,0,0.0
6062,51,0,0.0
6063,51,0,0.0
6064,51,0,0.0
6065,51,0,0.0
6066,51,0,0.0
6067,51,0,0.0
6068,51,0,0.0
6069,51,0,0.0
6070,51,0,0.0
6071,51,0,0.0
6072,51,0,0.0
6073,51,0,0.0
6074,51,0,0.0
6075,51,0,0.0
6076,51,0,0.0
6077,51,0,0.0
6078,51,0,0.0
6079,51,0,0.0
6080,51,0,0.0
6081,51,0,0.0
6082,51,0,0.0
6083,51,NULL,NULL
6084,51,0,0.0
6085,51,NULL,NULL
6086,51,0,0.0
6087,51,0,0.0
6088,51,0,0.0
6089,51,0,0.0
6090,51,0,0.0
6091,51,0,0.0
6092,51,0,0.0
6093,51,0,0.0
6094,51,0,0.0
6095,51,0,0.0
6096,51,0,0.0
6097,51,NULL,NULL
6098,51,NULL,NULL
6099,51,NULL,NULL
6100,51,NULL,NULL
6101,51,13,0.0024720703589256004
6102,51,12,0.002281911100546708
6103,51,13,0.0024720703589256004
6104,51,12,0.002281911100546708
6105,51,10,0.0019015925837889234
6106,51,0,0.0
6107,51,0,0.0
6108,51,0,0.0
6109,51,0,0.0
6110,51,0,0.0
6111,51,0,0.0
6112,51,0,0.0
6113,51,0,0.0
6114,51,0,0.0
6115,51,0,0.0
6116,51,0,0.0
6117,51,0,0.0
6118,51,0,0.0
6119,51,NULL,NULL
6120,51,0,0.0
6121,52,0,0.0
6122,52,0,0.0
6123,52,0,0.0
6124,52,0,0.0
6125,52,0,0.0
6126,52,NULL,NULL
6127,52,NULL,NULL
6128,52,NULL,NULL
6129,52,0,0.0
6130,52,NULL,NULL
6131,52,13,0.0024720703589256004
6132,52,NULL,NULL
6133,52,11,0.0020917518421678153
6134,52,NULL,NULL
6135,52,NULL,NULL
6136,52,0,0.0
6137,52,0,0.0
6138,52,0,0.0
6139,52,0,0.0
6140,52,0,0.0
6141,52,0,0.0
6142,52,0,0.0
6143,52,NULL,NULL
6144,52,NULL,NULL
6145,52,0,0.0
6146,52,0,0.0
6147,52,0,0.0
6148,52,0,0.0
6149,52,0,0.0
6150,52,0,0.0
6151,52,0,0.0
6152,52,0,0.0
6153,52,0,0.0
6154,52,0,0.0
6155,52,0,0.0
6156,52,0,0.0
6157,52,0,0.0
6158,52,0,0.0
6159,52,0,0.0
6160,52,0,0.0
6161,52,0,0.0
6162,52,0,0.0
6163,52,0,0.0
6164,52,0,0.0
6165,52,0,0.0
6166,52,0,0.0
6167,52,0,0.0
6168,52,0,0.0
6169,52,0,0.0
6170,52,0,0.0
6171,52,0,0.0
6172,52,0,0.0
6173,52,0,0.0
6174,52,0,0.0
6175,52,0,0.0
6176,52,0,0.0
6177,52,0,0.0
6178,52,0,0.0
6179,52,NULL,NULL
6180,52,0,0.0
6181,52,0,0.0
6182,52,0,0.0
6183,52,0,0.0
6184,52,0,0.0
6185,52,0,0.0
6186,52,0,0.0
6187,52,0,0.0
6188,52,0,0.0
6189,52,0,0.0
6190,52,0,0.0
6191,52,0,0.0
6192,52,0,0.0
6193,52,0,0.0
6194,52,0,0.0
6195,52,0,0.0
6196,52,0,0.0
6197,52,0,0.0
6198,52,0,0.0
6199,52,0,0.0
6200,52,0,0.0
6201,52,0,0.0
6202,52,0,0.0
6203,52,0,0.0
6204,52,0,0.0
6205,52,0,0.0
6206,52,0,0.0
6207,52,0,0.0
6208,52,0,0.0
6209,52,0,0.0
6210,52,0,0.0
6211,52,0,0.0
6212,52,NULL,NULL
6213,52,0,0.0
6214,52,NULL,NULL
6215,52,NULL,NULL
6216,52,15,0.0028523888756833847
6217,52,20,0.0038031851675778467
6218,52,111,0.021107677680057047
6219,52,52,0.009888281435702402
6220,52,144,0.027382933206560496
6221,52,376,0.0714998811504635
6222,52,280,0.053244592346089845
6223,52,482,0.09165676253862609
6224,52,537,0.10211552174946517
6225,52,402,0.07644402186831471
6226,52,0,0.0
6227,52,0,0.0
6228,52,0,0.0
6229,52,0,0.0
6230,52,0,0.0
6231,52,0,0.0
6232,52,0,0.0
6233,52,NULL,NULL
6234,52,0,0.0
6235,52,NULL,NULL
6236,52,NULL,NULL
6237,52,NULL,NULL
6238,52,NULL,NULL
6239,52,NULL,NULL
6240,52,0,0.0
